start,duration,text,valence,arousal
411.27,5.399,pop Sedona hit the street pop said to go,1,0
414.33,3.78,to business trip yeah pops business hey,1,0
416.669,3.21,Ron this is Jerry Yellin across the,1,0
418.11,5.669,Sierra doc yeah so so going back to,1,0
419.879,6.06,Nicko's fish recon as he swims down the,1,0
423.779,4.711,stream that leads from the top of the,1,0
425.939,6.121,mountains down to the the coast he has,1,0
428.49,6.03,found out that there are there is a,1,0
432.06,6.15,small settlement along the way that has,1,0
434.52,5.129,since been evacuated,1,0
438.21,3.329,it looks like they're withdrawing a,1,0
439.649,3.811,little bit well here's the thing you're,1,0
441.539,4.261,a fish you're swimming downstream here's,1,0
443.46,3.929,the pure fish I want to see how far you,1,0
445.8,4.829,went so what do you think would,1,0
447.389,5.941,determine that acrobatics fish wisdom I,1,0
450.629,4.921,think that's all for me a fish wisdom,1,0
453.33,4.739,check because if you go too far you,1,0
455.55,3.419,might get snapper 16 plus lubbers you,1,0
458.069,4.08,got pretty far,1,0
458.969,5.76,you got pretty far than us so ooh his,1,0
462.149,5.13,fish wisdom was allowed him to get far,1,0
464.729,5.49,enough downstream to even see the fact,1,0
467.279,4.021,that they're kind of reforming how they,1,0
470.219,3.78,operate they're reforming your,1,0
471.3,4.5,government you don't recognize some of,1,0
473.999,2.76,the same colors and everything from what,1,0
475.8,3.479,you saw previously,1,0
476.759,4.5,hmm I would like to end the bloodshed if,1,0
479.279,4.35,possible I don't think they'll allow us,1,0
481.259,3.671,to do that after what we did after we,1,0
483.629,4.951,left so many innocents,1,0
484.93,6.15,and witnesses during half tax Tuesdays I,1,0
488.58,4.36,wonder if that word has spread their,1,0
491.08,2.429,cutbacks Tuesday we might not get very,1,0
492.94,1.949,far,1,0
493.509,3.331,it didn't go very far it didn't get very,1,0
494.889,4.051,far you told everyone those half tax,1,0
496.84,3.87,Tuesday and then they all fled for their,1,0
498.94,4.08,lives back to the town and then that was,1,0
500.71,5.16,the end of the last half tax to this so,1,0
503.02,5.66,that being said you are back up the home,1,0
505.87,5.85,tree what you are also finding is that,1,0
508.68,5.349,other tribes other people in the area,1,0
511.72,3.449,are becoming interested in your cause,1,0
514.029,2.88,yeah I,1,0
515.169,4.471,during my Scouts I've noticed that there,1,0
516.909,4.531,are watching parties that are inching,1,0
519.64,4.62,closer what do we eat most one else gold,1,0
521.44,6.18,stone or trees what do we have most we,1,0
524.26,6.51,eat Muslim wife for you we need a wife,1,0
527.62,4.86,for you so it's not so awkward when we,1,0
530.77,3.06,go on dates is it man,1,0
532.48,2.82,by the way are these two people actually,1,0
533.83,3.6,standing here or should they not be here,1,0
535.3,3.539,oh they're standing there yeah they just,1,0
537.43,2.76,arrived in there wait I got the other,1,0
538.839,2.641,you guys to sort your stuff out before,1,0
540.19,4.019,introducing themselves,1,0
541.48,4.59,oh is this a druid right here just as no,1,0
544.209,5.491,key points over it's like it's not a,1,0
546.07,6.3,druid there yeah the druid speaks up and,1,0
549.7,4.65,you notice there is a druid and some,1,0
552.37,5.28,sort of protector she she has by her,1,0
554.35,6.929,side the the female druid speaks and she,1,0
557.65,6.72,says greetings villagers my my name is,1,0
561.279,5.521,Linnell I'm a Drude from the hips and I,1,0
564.37,4.89,wish Yogi's ribs I wish to --have you,1,0
566.8,5.19,knew your colors perhaps there might be,1,0
569.26,4.85,a peaceful solution to this and I'd like,1,0
571.99,5.39,you to consider that before the entire,1,0
574.11,6.04,section of land that we are reside in is,1,0
577.38,4.18,surrounded and enveloped by chaos I'm,1,0
580.15,3.96,gonna do a perception check to size her,1,0
581.56,4.29,up kind of see just get a good idea of,1,0
584.11,6.12,who she is no match for No,1,0
585.85,6.87,I rolled them one I'll rope clip from,1,0
590.23,4.86,check I roll the 20 what do I know about,1,0
592.72,4.17,it I just look at her like you guys can,1,0
595.09,4.2,tell she follows the same ways that you,1,0
596.89,4.44,guys the same way of life she speaks,1,0
599.29,3.93,from the same voice that you guys,1,0
601.33,6.44,originated with like so she's judge,1,0
603.22,7.68,tense barbarians like chill and,1,0
607.77,4.96,just as she begins finishing you see two,1,0
610.9,4.83,other people begin walking through the,1,0
612.73,6.93,woods towards the home tree one wearing,1,0
615.73,6.8,long black robes and another in black,1,0
619.66,8.13,clothing walks through and finds you at,1,0
622.53,7.69,the home tree they stare at everybody,1,0
627.79,4.76,you can tell that one is a powerful,1,0
630.22,4.65,warlock and the other one is a a nighty,1,0
632.55,4.3,maybe it's some sort of servant of his,1,0
634.87,4.34,and he sits there reception check on,1,0
636.85,8.07,them all right this time I won't fail,1,0
639.21,8.29,10:00 perception they look angry they,0,0
644.92,5.07,look real angry because they walk up,0,0
647.5,6.99,through the real dangerous they look,0,0
649.99,7.64,dangerous and they say we seek the,0,0
654.49,6.51,Slayers that have taken down the,0,0
657.63,5.41,peasants and then basically they flash,0,0
661.0,4.83,their roads and you can see that they,0,0
663.04,4.5,have like small pendants on them so,0,0
665.83,4.2,they're into flare and stuff they're,0,0
667.54,5.46,totally in the flare they look like they,0,0
670.03,6.12,work at TGI Fridays yeah,0,0
673.0,6.63,TGI Friday exact we can pencil things AI,0,0
676.15,4.95,Friday CJ CJ ing tjs Fridays they've got,0,0
679.63,4.05,little pendants and symbols on them that,0,0
681.1,5.07,kind of look like this and the one in,0,0
683.68,6.36,the cloak takes his pendant and he holds,0,0
686.17,7.53,it up and they say do you know what this,0,0
690.04,5.28,symbol means do you do a history check,0,0
693.7,6.24,to see if I know what's going down,0,0
695.32,6.39,Oh then a 20 dude you just remembered,0,0
699.94,4.2,all of his answers for sister tripping,0,0
701.71,5.52,all right that's symbol these people,0,0
704.14,5.67,they they are followers of the god hex,0,0
707.23,4.65,tour in in this situation you find,0,0
709.81,4.52,yourselves having a lot in common with,0,0
711.88,6.15,the followers Axl heck's tour embodies,0,0
714.33,6.91,chaos slaughter battle they relish in,0,0
718.03,7.05,this this is their jam so followers a,0,0
721.24,5.49,text or it's like how did you know or in,0,0
725.08,6.48,with that he takes his pendant covers,0,0
726.73,8.34,his cloak over it and he says we would,0,0
731.56,6.21,like to make a proposal we asked for you,0,0
735.07,4.47,to continue this battle for vengeance,0,0
737.77,5.49,because we would like to join it with,1,0
739.54,6.87,you we hate so dearly these forces that,1,0
743.26,5.579,have been crushing on the land and we,1,0
746.41,5.13,want to be by your side when you take,1,0
748.839,6.241,the last of them out will you let us,1,0
751.54,3.95,join you or perhaps you would like to,1,0
755.08,3.33,join us,1,0
755.49,4.599,I'm not here to start a war we were just,1,0
758.41,4.14,out for vengeance and we had to get,1,0
760.089,4.5,Brandon's wife back we'll some afternoon,1,0
762.55,4.8,vengeance I don't think we're gonna be,1,0
764.589,4.591,safe until the sellers leave our land,1,0
767.35,4.56,but the Warlock looks directly at the,1,0
769.18,4.05,area we've passed through the fields,1,0
771.91,4.32,we've seen the bodies in the blood that,1,0
773.23,6.12,you have left behind no man that has,1,0
776.23,5.81,done that is not asking for a war what,1,0
779.35,7.26,we started we know will not end here and,1,0
782.04,5.97,with that one more visitor comes to join,1,0
786.61,6.98,the circles,1,0
788.01,9.3,oh no way too easy I can grip on the is,1,0
793.59,6.99,it the grandpa he lands next to the,1,0
797.31,5.64,carriage this bird and he starts picking,1,0
800.58,4.92,up a ground you dig worms you know,1,0
802.95,6.0,there's Kazumi met him before and the,1,0
805.5,5.82,bird finishes eating his warm he looks,1,0
808.95,6.48,to everyone and without even a single,1,0
811.32,5.13,word you hear in your mind's it's me the,1,0
815.43,3.69,village elder,1,0
816.45,6.15,you remember what I when I died its I,1,0
819.12,6.72,took a bird form right hmm so long you,1,0
822.6,5.22,guys my god I've come to you to tell you,1,0
825.84,5.43,a message to be wary of both of these,1,0
827.82,4.14,decisions with that I must tell you even,1,0
831.27,3.03,worse news,0,0
831.96,5.1,these soldiers in the town has heard of,0,0
834.3,5.79,your deeds and it's coming to kill you,0,0
837.06,5.67,and they're sending many men I do not,0,0
840.09,5.79,know how many but many of them are,0,0
842.73,6.26,coming from the city right now and I can,0,0
845.88,5.52,only tell you that you must act at once,0,0
848.99,4.48,how far how much time do we have,0,0
851.4,5.13,it looks like they are probably about,0,0
853.47,4.74,five to six miles away and if you could,0,0
856.53,4.29,make it in time you can meet them,0,0
858.21,4.65,without aid we need to leave you will,0,0
860.82,3.66,surely perish we need to leave right now,0,0
862.86,3.78,and maybe see which one these dudes are,0,0
864.48,4.62,gonna come with us so I snap out of it,0,0
866.64,4.32,and look up in the bird flaps its wings,0,0
869.1,3.66,and the druid looks to the burden it's,0,0
870.96,3.36,like I got food roots like is that it is,0,0
872.76,2.97,that a spirit animal and the hex door,0,0
874.32,3.33,people are just like they totally ignore,0,0
875.73,3.06,it my animal companions have spoken to,0,0
877.65,2.28,me and just inform me that there's an,0,0
878.79,4.47,army moving on,0,0
879.93,5.67,right now you guys wish to join up or,0,0
883.26,4.53,have us join you demonstrate your value,0,0
885.6,4.38,we leave immediately,0,0
887.79,4.92,just as the hex door person is about to,0,0
889.98,4.53,open their mouth the druid says no wait,0,0
892.71,4.58,don't don't work with them work with us,0,0
894.51,6.06,instead we can help you and the hex or,0,0
897.29,5.8,the hex or priest is like immediately,0,0
900.57,4.59,shuts her up it's like no our way is the,0,0
903.09,4.02,only way we can do it we can ad with,0,0
905.16,4.44,your cos we can help you summon the,0,0
907.11,4.29,creatures you need and immediately after,0,0
909.6,4.38,that the Drude comes back just like no,0,0
911.4,3.93,but the basis of the wild can help us we,0,0
913.98,3.6,don't need to summon them you just need,0,0
915.33,6.18,to find them then nokey walks over to,0,0
917.58,5.04,the druid s and says as you heard an,0,0
921.51,4.71,army marches on our position right now,0,0
922.62,4.68,if you wish us to listen to you come,0,0
926.22,3.3,demonstrate your value and your worth,0,0
927.3,3.45,there's some familiarity is the these,0,0
929.52,3.09,are our neighbors these are our,0,0
930.75,4.65,neighbors you're going to trust these,0,0
932.61,5.01,these followers of slaughter and chaos,0,0
935.4,4.53,they want nothing but blood and,0,0
937.62,4.53,destruction and you're you're going to,0,0
939.93,3.78,eight have them aid us is that who you,0,0
942.15,2.94,want us to become you know I didn't,0,0
943.71,4.35,expect this from you an army is marching,0,0
945.09,4.59,towards your wife right now and you're,0,0
948.06,3.42,sitting here arguing with me about,0,0
949.68,3.9,whether or not you want these guys to,0,0
951.48,3.87,fight with us to kill that army I'm not,0,0
953.58,3.84,going to fight an army right now,0,0
955.35,4.41,what do you are you going I have look,0,0
957.42,3.96,how many arrows I have how am I supposed,0,0
959.76,3.06,to fight an army I'm not gonna put my,0,0
961.38,3.03,wife in danger for this there are other,0,0
962.82,3.54,ways to find army than by killing all of,0,0
964.41,5.28,them think of what you're doing here,0,0
966.36,5.52,think of what we're doing we started,0,0
969.69,3.93,this with the started pretty simply and,0,0
971.88,3.48,now it's getting out of hand it's,0,0
973.62,2.82,getting it very out of him is getting,0,0
975.36,2.76,out of hand the moment main epochs,0,0
976.44,3.48,popped up nope you know what really got,0,0
978.12,6.18,out of hand Darion what I'm a freaking,0,0
979.92,5.91,family got murdered I think it's still a,0,0
984.3,3.6,little mad about it yeah a little bit,0,0
985.83,5.58,that's only a week I don't expect you to,0,0
987.9,4.98,get over that fast that's all I don't I,0,0
991.41,3.36,don't think we should trust these men,0,0
992.88,4.32,I recognize that symbol and that symbol,0,0
994.77,6.06,is alright not why the Druids would ruin,0,0
997.2,4.87,one her she was like an army what are,0,0
1000.83,4.0,you talking about,0,0
1002.07,4.71,are they coming here now so we've got,0,0
1004.83,4.26,we've got word that the army is about,0,0
1006.78,4.2,five miles away right now coming so take,0,0
1009.09,3.36,that as a truth what would be your plan,0,0
1010.98,3.75,each of the parties what would you plan,0,0
1012.45,4.26,to do to where this census it's,0,0
1014.73,5.01,obviously happening right now the priest,0,0
1016.71,5.94,the hex source begins to speak up and,0,0
1019.74,4.14,suddenly Llanelli the druid interrupts,0,0
1022.65,3.72,them just before you even open his mouth,0,0
1023.88,4.069,and she says like at first I thought,0,0
1026.37,4.469,peace was the right direction but,0,0
1027.949,6.25,survival is far more important,0,0
1030.839,4.74,I will help direct you to large beasts,0,0
1034.199,4.621,of the wild that can aid you in your,0,0
1035.579,5.161,cause beasts that are far mightier than,0,0
1038.82,3.72,you are and you will be able to call on,0,0
1040.74,4.65,their help to help defend yourselves and,0,0
1042.54,5.669,defend your home tree yeah that's my jam,0,0
1045.39,5.13,so again it is also my favorite yeah is,0,0
1048.209,4.501,she cute cuz that from check six,0,0
1050.52,4.23,yeah she's extra hot but you think it's,0,0
1052.71,4.53,probably because of a spin the priests,0,0
1054.75,7.11,of hex tour puts his staff down when he,0,0
1057.24,6.6,says nonsense the power you will gain,0,0
1061.86,4.77,from a lying with us as far greater than,0,0
1063.84,5.43,any animal in the woods the power you'll,0,0
1066.63,4.35,gain will be eternal lasting far longer,0,0
1069.27,4.14,than the land itself you'll help your,0,0
1070.98,4.23,society your tree your children whoever,0,0
1073.41,3.48,these young children nokey cuts them off,0,0
1075.21,4.47,it's like listen there's an army : we,0,0
1076.89,6.72,need specifics hustle it up man after a,0,0
1079.68,7.02,small initiation we will help summon,0,0
1083.61,5.25,creatures creatures that no one has ever,0,0
1086.7,3.26,seen creatures you have never seen you,0,0
1088.86,3.97,know it,0,0
1089.96,5.07,I don't worship any gods but mine and,0,0
1092.83,4.9,I'm really all about the wild beasts and,0,0
1095.03,3.84,this is a druid lady I don't know if,0,0
1097.73,2.69,she's single or not know if I can bring,0,0
1098.87,5.85,it up a conversation smoothly later on,0,0
1100.42,6.16,so sing and we will not aid you if you,0,0
1104.72,4.86,work with them and the points the Druids,0,0
1106.58,4.86,you can choose to follow us and work,0,0
1109.58,3.9,with us and we will aid you I think the,0,0
1111.44,5.37,decisions are made or we will leave and,0,0
1113.48,5.01,reside you to your fate a fate full of,0,0
1116.81,4.59,strife and struggle and something much,0,0
1118.49,5.64,much more difficult than anything you,0,0
1121.4,4.14,would ever face working with us okay you,0,0
1124.13,3.93,guys are citizens of this land as well,0,0
1125.54,7.68,I'm Emma I'm gonna try to persuade here,0,0
1128.06,8.7,with a 20 I beg you to to reconsider and,0,0
1133.22,5.04,work with me and we can work together in,0,0
1136.76,3.3,some way without us you know we can work,0,0
1138.26,4.29,together in this one he doesn't say this,0,0
1140.06,4.25,but I'm asking this what did you roll 17,0,0
1142.55,3.51,and then I had a plus 13 I see,0,0
1144.31,4.03,perhaps we will have this discussion,0,0
1146.06,5.4,another time for a moment,0,0
1148.34,5.79,I considered waiting until you took over,0,0
1151.46,4.8,the city and took over this land waiting,0,0
1154.13,4.77,for a moment to attack you once you've,0,0
1156.26,5.28,found complacency but we respect your,0,0
1158.9,5.16,cause enough to the point where we will,0,0
1161.54,4.25,step away gracefully and let you,0,0
1164.06,5.84,continue on your cause,0,0
1165.79,6.87,and that he whips his cloak in doing and,0,0
1169.9,5.64,just by that just by that little one,0,0
1172.66,5.96,that he rolled you've now employed an,0,0
1175.54,6.72,entire onslaught of their attack dance,0,0
1178.62,5.08,yeah way to go brand good what they want,1,0
1182.26,4.35,to do is they want to create a state of,1,0
1183.7,4.71,warfare heck story is all about chaos,1,0
1186.61,3.09,and warfare and slaughter and if you,1,0
1188.41,3.0,guys were going to take it over and make,1,0
1189.7,3.87,peace or whatever do whatever you want,1,0
1191.41,4.38,they're basically gonna wait until,1,0
1193.57,3.81,everyone stops fighting and then just,1,0
1195.79,3.27,make sure that ball turns insurance,1,0
1197.38,2.97,because that's more their religion and,1,0
1199.06,2.88,their strength and their power only,1,0
1200.35,4.77,relies on the fact that there's constant,1,0
1201.94,5.43,warfare and you want it aside with it I,1,0
1205.12,3.27,didn't want to side with them I was,1,0
1207.37,2.49,trying to trick them into killing,1,0
1208.39,4.74,themselves in this battle as part of our,1,0
1209.86,6.11,master plan this is like yo Jimbo well,1,0
1213.13,5.22,you guys wanna trick them you went you,1,0
1215.97,4.12,don't think you committed far enough to,1,0
1218.35,3.48,getting them to anyway,1,0
1220.09,5.43,look we're doing who doesn't like hey,1,0
1221.83,7.38,right now they're yeah and with that,1,0
1225.52,4.83,she's like this she cast a spell and,1,0
1229.21,4.28,she's seeing,1,0
1230.35,6.44,I can sense there are two beasts nearby,1,0
1233.49,6.43,which will aid you on your task however,1,0
1236.79,6.61,claiming each one as an ally will be a,1,0
1239.92,5.64,task within itself a cave a rock and,1,0
1243.4,4.08,being then lives there he has been,1,0
1245.56,4.16,plagued by someone but I know that if,1,0
1247.48,6.12,you help him he will join your cause,1,0
1249.72,6.82,also another beast a bear of some sort,1,0
1253.6,5.16,late I do not see its true form lives in,1,0
1256.54,4.08,the woods the only way you'll make,1,0
1258.76,4.88,allies with it though,1,0
1260.62,5.9,is by shedding your arms and armor and,1,0
1263.64,6.82,proving that one of your light is,1,0
1266.52,7.96,stronger than its own well I look over,1,0
1270.46,6.3,our brand sounds of something we can do,1,0
1274.48,5.4,yeah yeah so man brand I'm glad you're,1,0
1276.76,6.18,on the team yeah one the one in the,1,0
1279.88,6.84,forest requires a show of dominance and,1,0
1282.94,8.64,force and the other one requires your,1,0
1286.72,7.53,aid something to rid of its curse I like,1,0
1291.58,5.459,reading curses mobility mode let's hit,1,0
1294.25,4.409,both there's time to do both all right,1,0
1297.039,3.63,which way he gets to this cake it tastes,1,0
1298.659,5.611,and she points her hand and she says,1,0
1300.669,4.86,it's one and a half miles that way she,1,0
1304.27,4.58,points towards this general direction,1,0
1305.529,5.701,button just that she does that,1,0
1308.85,4.24,Chardin Alanna they pipe up and they're,1,0
1311.23,3.689,like where are you going we don't leave,1,0
1313.09,5.309,us here if you're gonna leave we want to,1,0
1314.919,4.951,help and the lizards are like and,1,0
1318.399,2.64,they're like they wave their axes it,1,0
1319.87,3.45,looks like they're like ready they go,1,0
1321.039,4.02,help should bring him along,1,0
1323.32,4.589,take the loser bring the lizards the,1,0
1325.059,4.771,lizards are chill they it's your collar,1,0
1327.909,3.061,kind of key Nokia is your family's so he,1,0
1329.83,4.349,taking whether you want,1,0
1330.97,5.52,listen charges Lana told us we had,1,0
1334.179,3.781,ventures but you guys aren't high enough,1,0
1336.49,3.569,level yet you got trained you got,1,0
1337.96,3.93,trained your butts off so here's what's,1,0
1340.059,3.0,gonna happen today if you train really,1,0
1341.89,1.759,hard he going in the venture tomorrow,1,0
1343.059,2.97,all right,1,0
1343.649,4.27,no he's a good parent he's a good,1,0
1346.029,2.941,supplier a big fight my kids were in,1,0
1347.919,3.331,such great shape before they got,1,0
1348.97,4.35,murdered I might be something if there's,1,0
1351.25,5.039,a big fight and you lose then what,1,0
1353.32,4.89,happens to us want to help you in the,1,0
1356.289,5.13,big fight then maybe I like Daring's,1,0
1358.21,6.15,like why for brands family can like and,1,0
1361.419,6.421,Alana's likes I want to shoot people,1,0
1364.36,5.039,with my bow I never done that before,1,0
1367.84,2.76,sounds like a good opportunity might be,1,0
1369.399,2.581,your chance the next couple days we got,1,0
1370.6,3.54,trying too hard today before I'll to do,1,0
1371.98,2.94,that don't worry Mira will take care of,1,0
1374.14,3.21,you,1,0
1374.92,5.91,she also hasn't great to be intuitive,1,0
1377.35,6.51,yeah something happens to us then she'll,1,0
1380.83,3.84,be there to take care and Steve perhaps,1,0
1383.86,4.97,I'll just play with the other children,1,0
1384.67,6.72,while you guys fight good luck father I,1,0
1388.83,5.26,see you know how big the army is of,1,0
1391.39,4.62,course hunt but you can never have too,1,0
1394.09,8.31,many allies in a great battle after all,1,0
1396.01,8.07,I'm exceptionally wise for a child he,1,0
1402.4,5.31,squints any Ponder's and he does all,1,0
1404.08,5.55,those other absurd personality traits he,1,0
1407.71,6.39,says all right children let's go look,1,0
1409.63,6.18,for pinecones children Char Char de,1,0
1414.1,4.92,llano just go along with them they're,1,0
1415.81,4.8,like this kids so dumb and boring if you,1,0
1419.02,2.85,got put them next to the home tree just,1,0
1420.61,2.76,keep them there up in there,1,0
