start,duration,text,valence,arousal
161.04,3.63,is that I think you have a son there,1,0
162.09,6.57,what's his name his name uh Steve,1,0
164.67,5.4,Oh Steve my personality rate is that I,1,0
168.66,4.68,miss function long words it sound,1,0
170.07,5.31,smarter mmm my ideals as I've got a,1,0
173.34,3.18,destiny that uh nothing can really steer,1,0
175.38,3.63,me away from his higher calling like I,1,0
176.52,4.35,am I'm destined to lead this tribe to,1,0
179.01,2.4,success and beat the champion the hero,1,0
180.87,2.82,the people,1,0
181.41,3.99,that's great uh and flaunt convinced so,1,0
183.69,3.72,much by such an undying faith in my,1,0
185.4,3.78,destiny but I ignore my shortcomings in,1,0
187.41,4.859,my failures along the way my character,1,0
189.18,6.23,he is a human ranger his name is daryun,1,0
192.269,6.78,no he is a hunter he hunts and kills,1,0
195.41,6.19,animals for the tribe and he is really,1,0
199.049,4.891,good Archer so pretty valuable I'd say,1,0
201.6,5.07,to a small tribe like this I have one,1,0
203.94,3.6,wife and her name is Mira and she was,1,0
206.67,3.03,actually my bond,1,0
207.54,4.38,I love Mira more than anything in this,1,0
209.7,6.12,whole world but I use it but Longo and,1,0
211.92,5.55,too short swords I generally yeah I've,1,0
215.82,6.21,used two short swords on my back till,1,0
217.47,6.78,you cut your hair just so my personality,1,0
222.03,3.69,trait is my character he never relies on,1,0
224.25,3.66,other people he generally just relies,1,0
225.72,4.53,himself to do things and get things done,1,0
227.91,5.609,and my flaw for my character is that I,1,0
230.25,6.42,distrust absolutely anyone I don't know,1,0
233.519,4.47,oh so my character is basically the,1,0
236.67,2.35,druid of the tribe,1,0
237.989,6.521,his name is No,1,0
239.02,8.01,kee Mao and ohk I basically he lives in,1,0
244.51,3.78,a tree more or less but it's like,1,0
247.03,2.64,hollowed out in the bottom there's kind,1,0
248.29,3.69,of been a hut expanded from with the,1,0
249.67,4.77,tree that I live in was planted when I,1,0
251.98,4.77,was a baby and therefore mean that tree,1,0
254.44,3.99,share a bond is the tree out here yes,1,0
256.75,3.299,see this tree which which no that's a,1,0
258.43,3.96,little bit further away from like okay I,1,0
260.049,3.541,found it was this one we tend to pretend,1,0
262.39,2.55,the tree is not right next to that camp,1,0
263.59,2.61,well that's why you've came back to camp,1,0
264.94,2.55,here is because I would never let,1,0
266.2,3.32,something build a campfire that close to,1,0
267.49,5.19,my treat okay well it was probably just,1,0
269.52,4.18,this tree over so protective of its tree,1,0
272.68,2.28,I'm really protective of the street,1,0
273.7,4.92,because that tree is my bond,1,0
274.96,6.09,Nikko it looks like what is this that's,1,0
278.62,5.61,what you have a wife and child as well,1,0
281.05,4.83,Oh as a druid how surprising yeah most,1,0
284.23,4.02,grandson do what cause I know what a,1,0
285.88,3.75,lucky druid wake up yes the name Appetit,1,0
288.25,3.96,see your wife there in the cool like,1,0
289.63,4.14,sideways post like yeah and your child,1,0
292.21,4.32,can see can you see your child a little,1,0
293.77,4.47,it'll a little girl your daughter yeah,1,0
296.53,5.1,what's your wife and daughters name ah,1,0
298.24,7.41,my wife's name is Lily and my daughter's,1,0
301.63,5.76,name is maple whoo named after tree well,1,0
305.65,9.45,millions on a tree it's a flower,1,0
307.39,9.33,yeah I mean I didn't name my wife okay,1,0
315.1,3.72,you're right you didn't get it all right,1,0
316.72,3.66,my deal is that of unspoiled wilderness,1,0
318.82,3.51,and the people living with the land like,1,0
320.38,5.58,a like a classic Native American tribe,1,0
322.33,6.6,and my flaws are that I discriminate,1,0
325.96,5.91,against outsiders you guys are chilling,1,0
328.93,5.91,out at your campfire one day in the end,1,0
331.87,5.01,the petroi builder he's covered in rags,1,0
334.84,4.88,and he's frail his bones are frail and,1,0
336.88,6.09,he walks up to the campfire and he says,1,0
339.72,5.24,today is the day of the hunt you must,1,0
342.97,5.729,feed our tribe with food,1,0
344.96,7.44,to the direct north of here I sensed I,1,0
348.699,6.431,sensed food I sensed an elk perhaps near,1,0
352.4,5.549,perhaps more I feel like it is up to you,1,0
355.13,5.25,to hunt down one of these animals and,1,0
357.949,6.03,bring it up bring it back to this tribe,1,0
360.38,7.319,to feed us all everyone role perception,0,0
363.979,7.94,checks okay so so what time of day is it,0,0
367.699,7.44,it's at night 9:00 in the morning start,0,0
371.919,4.931,2020 oh my role is 16 well then no one,0,0
375.139,2.431,else even asked a role because Niko here,0,0
376.85,4.23,something,0,0
377.57,6.18,sorry no key here's something what is,0,0
381.08,5.459,happening is there is a small karabük,0,0
383.75,5.4,small wagon the horse-drawn wagon coming,0,0
386.539,6.241,through the trees and it stops at your,0,0
389.15,8.09,camp and what happens is the driver hops,0,0
392.78,4.46,out of the wagon,0,0
397.48,6.66,and stands before you he says Oh Hawaii,0,0
400.5,5.41,tribesman I come in peace he holds his,0,0
404.14,3.81,hands up would you move my character so,0,0
405.91,4.77,he's looking at the card I bring gifts I,0,0
407.95,5.67,see I see you're worn leathers I see I,0,0
410.68,7.38,see your low rations I bring gifts,0,0
413.62,5.46,I see we have a town a burgeoning,0,0
418.06,3.59,economy,0,0
419.08,5.52,nothing far away I bring gifts I do not,0,0
421.65,6.37,want to harm you I only come in peace,0,0
424.6,7.65,and he immediately starts taking out,0,0
428.02,5.64,like a fine suit of scale mail and he he,0,0
432.25,4.8,goes here and he offers this he's like,0,0
433.66,6.75,please remember this as a token of faith,0,0
437.05,5.55,from our society to yours are you you,0,0
440.41,3.78,look strong oh I'm worried we've never,0,0
442.6,2.76,interacted with you before I'm worried,0,0
444.19,3.66,they might be bringing some sorry,0,0
445.36,6.06,disease our way here a gift from me to,0,0
447.85,6.72,you do with these as you wish 20 steel,0,0
451.42,4.95,tipped arrows scale nail rations / -,0,0
454.57,3.51,like however many grains you want to,0,0
456.37,7.29,take all you want we have a farm nearby,0,0
458.08,8.01,and with that I bid you farewell and he,0,0
463.66,4.53,hops on his wagon and he hits his brake,0,0
466.09,3.3,lights and his reverse is it food and a,0,0
468.19,3.57,frickin bust attaboy,1,0
469.39,4.86,starts going back to town so you took,1,0
471.76,5.28,the scale nail yep I don't take anything,1,0
474.25,4.65,specific did you tell me that's gonna,1,0
477.04,3.74,take the arrows so the village elder,1,0
478.9,5.52,inspects the grains and he says well,1,0
480.78,5.62,perhaps this will feed us but there's,1,0
484.42,4.62,honor in the hunt you guys wanna go,1,0
486.4,4.38,hunting I'm done not I hunt every day,1,0
489.04,4.35,this won't be so yes I didn't want to go,1,0
490.78,4.56,little Stevie little Stevie's like poppy,1,0
493.39,4.56,are you getting food and then you hear,1,0
495.34,5.13,little little little maple go up through,1,0
497.95,5.97,the roof to naoki and say father I sound,1,0
500.47,6.27,exactly the same as if a young boy okay,1,0
503.92,4.02,so I have speak with animals so if we,1,0
506.74,2.79,just walk out into the Whistling but I,1,0
507.94,3.15,can find a bird asking where the nearest,1,0
509.53,2.4,ears they see and walk down in,1,0
511.09,2.52,bing-bang-boom,1,0
511.93,3.12,hunts over got some food you mean like,1,0
513.61,4.559,we do every day like we do every day,1,0
515.05,5.7,every day with you I've grabbed my,1,0
518.169,3.451,quiver and I grab my bow and I kiss my,1,0
520.75,4.65,wife,1,0
521.62,4.68,goodbye I want to walk away all right so,1,0
525.4,2.76,sweet we have a great relationship,1,0
526.3,4.44,there's a bird that flies through the,1,0
528.16,5.43,trees and the knocks went over with a,1,0
530.74,4.95,great powerful force of its wings and it,1,0
533.59,5.76,would be and it rests up on this tree,1,0
535.69,5.34,over here I grab my little necklace it,1,0
539.35,4.59,has a little wooden spiral on it with,1,0
541.03,5.7,some various like leaves wrapped around,1,0
543.94,4.77,our local forest and I use it as my,1,0
546.73,5.19,focus and I cast a spell which is speak,1,0
548.71,6.69,with animals and the bird snaps its eyes,1,0
551.92,5.07,directly to your character and it's you,1,0
555.4,6.54,hear like it's little thoughts going,1,0
556.99,7.59,like see fine rats deer elk deer they,1,0
561.94,4.92,say to the north i mentalize exactly,1,0
564.58,4.65,where you went well I can speak so I'm,1,0
566.86,4.65,more or less aspirants intelligence the,1,0
569.23,4.41,biggest whore legged animal it's seen,1,0
571.51,5.3,and you know its exact location right,1,0
573.64,5.99,here oh well it's a moose,1,0
576.81,5.26,it's that's an elk mmm that's an elk,1,0
579.63,3.52,you're right it's a knock guys there's,1,0
582.07,4.68,enough not too far from here,1,0
583.15,5.64,well the bird flies away does anything,1,0
586.75,4.56,it wait before it flies away I ask it,1,0
588.79,5.39,anything else strange in the woods he,1,0
591.31,2.87,says suck my dick,1,0
594.9,7.54,hey what's up burns in you nothing okay,1,0
600.52,3.72,you guys it's close elf and just chill,1,0
602.44,3.45,alright I roll the 12-minute do what I,1,0
604.24,3.48,do and I'm gonna take this this elk,1,0
605.89,8.1,that's a no right yep I'm take selling,1,0
607.72,8.64,out I'm going to stealth roll 18 stealth,0,0
613.99,2.97,up to that okay yeah you can see it okay,0,0
616.36,2.49,I can see it,0,0
616.96,4.38,okay I'm gonna stealth up to you here,0,0
618.85,5.28,I'm gonna go just are doing a very wide,0,0
621.34,3.78,circle and just in the process I'm gonna,0,0
624.13,4.17,try to move around to the other side of,0,0
625.12,5.52,the elk moving on to the right I guess,0,0
628.3,4.53,I'll do a double move so 60 feet well,0,0
630.64,5.1,okay I'll do it with you for now,0,0
632.83,5.67,we'll be I'm going to stop up to this,0,0
635.74,5.779,tree to get a little closer and try to,0,0
638.5,6.6,try to get my eyes on this,0,0
641.519,6.311,what's your stealth uh ten all right uh,0,0
645.1,4.44,it does not see you it makes it small it,0,0
647.83,4.77,just goes ten feet this way and just,0,0
649.54,6.66,keeps grazing okay for this tree right,0,0
652.6,5.85,here I am within range because I have,0,0
656.2,5.639,I'm sharpshooter ability is a feat,0,1
658.45,6.449,that's all my arrow and I'm going to,0,1
661.839,4.651,fire my first shot out of this bow first,0,1
664.899,3.0,shot of the game for sure the game show,0,1
666.49,5.37,the game boom,0,1
667.899,5.341,hold it 18 so that is it 25 all right,0,1
671.86,3.36,I'm gonna do damage well David's will,0,1
673.24,6.51,you quit strike the elephant it was its,0,1
675.22,7.26,head up boom 8 on my gagne see how you,0,1
679.75,4.41,do 11 damage arrow dives right into the,0,1
682.48,3.78,Elks neck and the thing just like kicks,0,1
684.16,5.13,and bucks and then just falls over oh,0,1
686.26,4.92,yes I continue to spend the next five,0,1
689.29,3.359,minutes cutting a wide circle only to,0,1
691.18,3.599,come upon the groups in the north with,0,1
692.649,3.991,surrounding a dead elk all right move to,0,1
694.779,3.631,where you want to be alright alright go,0,1
696.64,3.66,for anybody both you guys roll me,0,1
698.41,4.23,perception and stealth checks right now,0,1
700.3,4.62,is that price tag off I'm more to like,0,1
702.64,2.88,the east there you know so deception is,0,1
704.92,4.44,Bosman,0,1
705.52,7.29,yeah and stealth is mine it will be,0,1
709.36,7.82,protection 11 + love is that wha your,0,1
712.81,9.57,perception is here plus 4 plus 4 15 uh,0,1
717.18,7.09,you hear um noise actually coming near,0,1
722.38,4.5,this tree and you'll see something else,0,1
724.27,4.68,moving here okay where you want to move,0,1
726.88,5.149,all right there I live like here you,0,1
728.95,6.329,move one square this way yep can you see,0,1
732.029,5.351,there's a giant bear that's been sitting,0,1
735.279,3.631,here and you guys have not been able to,0,1
737.38,4.26,see it yet everyone rolls initiative,0,1
738.91,5.31,stealth bear so bear man man let's go to,0,1
741.64,8.21,sleep I rolled a 9,0,1
744.22,7.38,I got 16 I roll this - what is it ok 12,0,1
749.85,7.96,deep you go first,0,1
751.6,8.429,cool or sorry not the area okay so since,0,1
757.81,6.21,this bear I don't mind a site I'm going,0,1
760.029,6.75,to shift over and go ha ha,0,1
764.02,4.47,pull why decide on this guy and I'm,0,1
766.779,3.841,gonna drop my bow back and I'm going to,0,1
768.49,3.69,shoot you but but I have the,0,1
770.62,3.18,Sharpshooter ability so I am so,0,1
772.18,3.87,confident after that last shot that I,0,1
773.8,4.05,just aced then I'm gonna take a minus 5,0,1
776.05,6.409,on this attack rolled on it and if I hit,0,1
777.85,4.609,I get automatic + 10 damage Wow okay,0,1
783.54,10.239,rough okay so 10 10 you whip its air,0,1
790.72,4.55,goes over the distance you're not even,0,1
793.779,4.651,close man,0,1
795.27,5.92,alright confident my next turn ran so,0,1
798.43,5.159,you can move six spaces and then a,0,1
801.19,6.839,strike if you wish you can go one two,0,1
803.589,5.821,three four five,0,1
808.029,2.911,that's another's good to me yeah it's,0,1
809.41,2.909,gonna make close enough to hit it I'm,0,1
810.94,2.97,moving right in there and I'm gonna I'm,0,1
812.319,3.811,gonna wail on that sucker with my great,0,1
813.91,4.11,sword okay so it must fix it hit yeah so,0,1
816.13,5.31,well that all right and six seventeen,0,1
818.02,7.08,get role damage the Bears turns and,0,1
821.44,5.129,snarls at Union 7 plus 4 11 it gets hit,0,1
825.1,3.84,it's just gonna get slashed by your,0,1
826.569,5.491,blade 11 points and a Mattoon please,0,1
828.94,6.33,okay move me up to there alright I'll,0,1
832.06,5.55,give my senate time one two three four,0,1
835.27,3.42,you want to flank it you know I don't,0,1
837.61,1.9,need a blanket as long as two enemies,0,1
838.69,3.43,are attacking the bear way,0,1
839.51,5.34,school got it so I get to roll to D 20s,0,1
842.12,5.25,through the 20s trans maggot take the,0,1
844.85,5.76,high stroll take 14 playas okay it's hit,0,1
847.37,5.43,roll damage on that bear it's so pissed,0,1
850.61,5.52,seven points of damage seven point of,0,1
852.8,5.04,them gets hit it's like her and look,0,1
856.13,4.14,straight through straight at you in the,0,1
857.84,4.05,eyes Nikko right and because it's facing,0,1
860.27,2.94,you you ran straight towards it tries to,0,1
861.89,2.76,bite you right back,0,1
863.21,3.6,all right try Blair it's not gonna,0,1
864.65,6.75,happen cuz bears hmm,0,1
866.81,6.36,does he 12 hit nope it go hair and tries,0,1
871.4,4.02,to bite at you and then here's the thing,0,1
873.17,6.03,it makes it's a multi attack one with,0,1
875.42,7.77,it's fight one with it Wow shield don't,0,1
879.2,9.15,move the same it this is haha and it's,0,1
883.19,6.36,uh it's your turn a little bit and you,0,1
888.35,2.34,make sure you don't miss on the time,0,1
889.55,2.52,right now this time I'm gonna,0,1
890.69,2.82,concentrate I'm not gonna let my,0,1
892.07,3.36,confidence right behind that Verdi,0,1
893.51,7.86,alright so I'm gonna roll Nate,0,1
895.43,9.87,aces ver Ryan's head you hit 24 sweet,0,1
901.37,6.18,that's a hit royal damage damage 11,0,1
905.3,3.66,damage Oh actually it's already hurt so,0,1
907.55,3.96,I get an additional bonus because I have,0,1
908.96,6.57,colossal slayer added 1 d6 to my attack,0,1
911.51,4.56,role of authority Dan boom manages 14,0,1
915.53,3.48,yeah,0,1
916.07,4.95,oh so close the arrow goes into his name,0,1
919.01,3.45,in like the bear like coughs and spits,0,1
921.02,3.12,out what it's like so pissed,0,1
922.46,5.19,it's kind of sad because it's a beast of,0,1
924.14,5.46,a bully message it is so close to being,0,1
927.65,2.97,gay I don't know as a tribe I don't,0,1
929.6,1.92,really want to do with a bear like this,0,1
930.62,4.53,but it's juiced,0,1
931.52,4.35,Brandon brand it's your turn I'm gonna,0,1
935.15,3.09,go for the kill,0,1
935.87,4.68,because it's probably it's somewhat,0,1
938.24,3.63,important to my my ego finances did I,0,1
940.55,2.79,get this killing blow well that's why,0,1
941.87,4.36,we're here champ readies his great,0,1
943.34,6.13,swords rolls of 22,0,1
946.23,6.75,for the hits a hit heck yeah come here,0,1
949.47,7.41,comes the damage does 14 manage to it,0,1
952.98,6.84,you take your great sword and you swing,0,1
956.88,6.27,it towards the Bears neck and you,0,1
959.82,5.19,straight up shop the Bears head clean,0,1
963.15,3.03,off life like a laser ever seen one of,0,1
965.01,1.44,the arrows do something like things are,0,1
966.18,2.4,there,0,1
966.45,4.11,I'm impressed I'm personally impressed a,0,1
968.58,4.41,baby arrows don't don't do so I mean I,0,1
970.56,5.07,did I mean is that what you're saying to,0,1
972.99,4.5,me right now I'm so cool in Internet out,0,1
975.63,2.97,right duo play organ if you're gonna say,0,1
977.49,2.79,is under my character role play,0,1
978.6,3.03,no I'm saying is one bit tell me what,0,1
980.28,2.43,tell me what you say I like over to you,0,1
981.63,4.17,and I say have you ever seen a bear's,0,1
982.71,4.62,head fall clean off like that you little,0,1
985.8,3.81,arrows just poke holes in it and ruin,0,1
987.33,2.91,the best hide how about this mr. bear,0,1
989.61,3.21,Slayer,0,1
990.24,5.28,I'm gonna go sit in that elk and do our,0,1
992.82,4.68,tribe what we need to do all-new is bare,0,1
995.52,2.31,bears you're the one to chop his head,0,1
997.5,2.25,off,0,1
997.83,3.99,fair enough leave man big there here you,0,1
999.75,7.08,go man friend yeah Brandon why don't you,0,1
1001.82,8.39,do this roll me a Constitution saving,0,1
1006.83,7.96,throw do you roll in you had +5 okay,0,1
1010.21,7.069,11 we're starting to feel sick ill,0,1
1014.79,5.52,you have a sore throat and your skin is,0,1
1017.279,4.641,itchy ran you can also buy belong in the,0,1
1020.31,5.91,better set in town this you can diagnose,0,1
1021.92,6.34,diagnosed I'm feeling I rolled a 15 what,0,1
1026.22,5.209,enrollment I got a good dick Brennan is,0,1
1028.26,4.74,good and anybody else,0,1
1031.429,6.25,mini pox,0,1
1033.0,7.049,I knew it the B brand only a,0,1
1037.679,4.41,Constitution saving throw as some brand,0,1
1040.049,5.941,news wait no our camp members twenty,0,1
1042.089,5.97,natural 20 D he felt sick for a brief,0,1
1045.99,5.46,second then it's like hmm I'm good,0,1
1048.059,6.231,actually yeah Saudi is totally fine,0,1
1051.45,8.219,you're showing symptoms of mini pots uh,0,1
1054.29,8.47,Brandon roll me a D for role needy for,0,1
1059.669,5.01,right now and payroll role that one all,0,1
1062.76,5.1,right so your Constitution score is now,0,1
1064.679,7.441,one lower than what it is temporarily,0,1
1067.86,5.76,until until we were filled that I'm 99%,0,1
1072.12,3.0,sure this has to do with the trader that,0,1
1073.62,3.45,talked to us earlier so everywhere the,0,1
1075.12,3.09,camp is probably already exposed and,0,1
1077.07,3.03,when you back to the campus probably get,0,1
1078.21,3.45,all the stuff that we got from him away,0,1
1080.1,5.04,new we shouldn't forget it actually no I,0,1
1081.66,4.35,shouldn't trusted it are you sick I'd,0,1
1085.14,3.09,okay,0,1
1086.01,4.11,I feel 100 percent fine I mean I feel,0,1
1088.23,3.84,totally fine I'm wearing this Gil mail,0,1
1090.12,4.62,maybe it was just in the mail but if,0,1
1092.07,5.07,they if they put something in this game,0,1
1094.74,4.29,mail they must apply to run back to camp,0,1
1097.14,4.94,and make sure go back the grain okay I,0,1
1099.03,3.05,go back as fast as I can,0,1
1102.169,7.561,everybody roll D fours in general ingest,0,1
1106.59,3.14,in general everyone role would be for,0,1
1110.149,10.02,one three - sorry what this is what,0,1
1117.979,6.68,happens no key starts instantly running,0,1
1120.169,12.47,back to the camp he sees three soldiers,0,1
1124.659,13.02,in your camp one is over the bodies of,0,1
1132.639,5.04,his dead wife and child,0,1
1137.769,8.74,you see lily and maple are dead you see,0,1
1143.679,6.16,that Meera,0,1
1146.509,5.46,no not Meera is nowhere to be found,0,1
1149.839,6.12,you see maybe she stole a lot of Tilda,0,1
1151.969,6.78,and lil Steve are nowhere to be found,0,1
1155.959,6.75,how many birdies guys hi I draw my bow,0,1
1158.749,10.55,and arrow you guys get the surprise,0,1
1162.709,6.59,round okay okay roll initiative okay,0,1
1171.399,5.441,7:19,0,1
1174.02,5.46,sixteen you also see that the town elder,0,1
1176.84,3.839,is on the ground you can't tell if he's,0,1
1179.48,3.419,dead or not though what he's bloody,0,1
1180.679,7.86,darienne's your turn just civilians,0,1
1182.899,8.52,man I'm there draw an arrow and prepare,0,1
1188.539,5.101,to fire at this swinger right here who's,0,1
1191.419,4.081,standing over the elder because I afraid,0,1
1193.64,9.149,he's about to kill her okay,0,1
1195.5,9.0,oh I rolled a 1 so Capri motion I am,0,1
1202.789,4.291,like so shaken because I'm so worried of,0,1
1204.5,6.149,mirror I just like like totally hate to,0,1
1207.08,6.15,shine roll yourself half damaged so you,0,1
1210.649,4.53,cut your hand okay,0,1
1213.23,4.079,thank God you only villains over there,0,1
1215.179,4.771,were so I lose to hit let's go,0,1
1217.309,4.791,so I'm at a 20 alright so Rand it's your,0,1
1219.95,5.55,turn I'm going to use my charger ability,0,1
1222.1,7.39,so running in here right up to this guy,0,1
1225.5,5.97,I'm gonna attack him I'm instead I've,0,1
1229.49,3.84,got the option T to do 5 bonus damage or,0,1
1231.47,3.809,to knock them back 10 feet,0,1
1233.33,3.69,looks like the fire is about 10 feet,0,1
1235.279,3.481,behind me so I'm gonna be knocking him,0,1
1237.02,3.029,right into that fire with this attack,0,1
1238.76,5.7,all right do it,0,1
1240.049,8.88,alright oh hey pretty cool way oh not,0,1
1244.46,6.599,good okay I just critical failure jeez,0,1
1248.929,3.961,we both we're both so emotional about,0,1
1251.059,4.081,not knowing that our families are we're,0,1
1252.89,4.35,just like totally right with it soon,0,1
1255.14,4.47,yeah yeah your career for failure is,0,1
1257.24,4.86,pretty obvious you fall into the fire he,0,1
1259.61,5.12,tripped and fallen to the wire um so,0,1
1262.1,6.36,just put yourself on top of the fire and,0,1
1264.73,5.949,the fire deals you this much damage you,0,1
1268.46,3.0,take two points of damage and start,0,1
1270.679,3.271,burning yourself,0,1
1271.46,3.75,alright I'm shaking a tubeless container,0,1
1273.95,4.949,it's no keister,0,1
1275.21,7.469,I move up this tree taking cover behind,0,1
1278.899,5.28,it in a cast produce flame a little,0,1
1282.679,4.291,flame appears in my hand I can roll up,0,1
1284.179,4.62,30 feet I do so pro at this guy trying,0,1
1286.97,4.679,to light his cloak on fire it does 1d8,0,1
1288.799,4.591,fire damage I rolled the 1919 plus 60,0,1
1291.649,3.63,you guys when I would that would hit all,0,1
1293.39,6.93,right beautiful damage boom,0,1
1295.279,8.581,yeah it's 1d8 fire damage house,0,1
1300.32,5.19,6 sweet all right you built six damage,0,1
1303.86,2.85,to one of the guards and his clothes,0,1
1305.51,5.94,start on fire and immediately start,0,1
1306.71,6.9,screaming all the guards suddenly go at,0,1
1311.45,5.339,what the hell's going on they turn and,0,1
1313.61,5.25,they see everyone is burning guard turns,0,1
1316.789,3.031,and sees you because you failed yourself,0,1
1318.86,3.929,weren't good enough,0,1
1319.82,6.45,this one he flicks the blood off of his,0,1
1322.789,9.211,spear and my job's bad or my wife's,0,1
1326.27,6.21,blood both mixed together and this one,0,1
1332.0,3.299,ignores,0,1
1332.48,5.549,both of everyone and it's going for,0,1
1335.299,6.09,something in this tent and we hear a,0,1
1338.029,6.091,spoon you know precisely jack this game,0,1
1341.389,4.711,I really are I'm gonna press up to check,0,1
1344.12,4.49,to see if I can see who that screaming,0,1
1346.1,6.959,is I really you know exactly who this is,0,1
1348.61,6.669,1999 it's Mira in this tent bring that,0,1
1353.059,5.521,tents oh okay,0,1
1355.279,6.331,and now with that this is burning guard,0,1
1358.58,5.76,is sees this person who just catch them,0,1
1361.61,5.279,on fire yeah it runs straight towards,0,1
1364.34,3.709,you and tries to stab you with a spear,0,1
1366.889,4.431,this to touch me,0,1
1368.049,3.271,no chance,0,1
1373.649,7.6,now the next one here that just killed,0,1
1377.489,5.62,potentially killed Lily enabled sees the,0,1
1381.249,4.56,others wiggle here and he sees this guy,0,1
1383.109,5.461,burning in the fire his barbarians,0,1
1385.809,4.651,savages and he runs up to the savage in,0,1
1388.57,7.109,the fire and tries to thrust at Haley,0,1
1390.46,6.599,with this spear man these guys suck 9,0,1
1395.679,3.36,doesn't hit you that's for sure I know,0,1
1397.059,4.05,that no he's just trying to stab this,0,1
1399.039,4.11,burning guy in the fire and as we see,0,1
1401.109,3.99,that one over the park is now stabbing,0,1
1403.149,6.571,his spear into the tent trying to kill,0,1
1405.099,8.971,something critically fails it rolls a 1,0,1
1409.72,6.24,I think not he rolls a 1 and what he,0,1
1414.07,3.87,does is he winds up the spear and I like,0,1
1415.96,3.149,it's caught on a sleeve and it does the,0,1
1417.94,3.869,same thing that you did with your arrow,0,1
1419.109,7.8,and it slices his own arm bleeding from,0,1
1421.809,7.79,his arm or like he doesn't say that is,0,1
1426.909,4.83,like evil Katims he's like Garrett,0,1
1429.599,3.611,garnet dang that's what he says whatever,0,1
1431.739,3.57,everything point is he's all bleeding,0,1
1433.21,3.779,and bloody and they just your turn do,0,1
1435.309,5.37,the Vita's ok,0,1
1436.989,6.15,Louise I'm gonna I'm going to step over,0,1
1440.679,3.48,here and I'm going to shoot him straight,0,1
1443.139,2.46,in the back of the head if you miss,0,1
1444.159,4.4,Michael lieutenant be careful not gonna,0,1
1445.599,2.96,make you miss your wife,0,1
1448.71,5.38,just sending it hits those through 24,0,1
1452.289,4.34,way in the back of the head that's true,0,1
1454.09,2.539,it's true,0,1
1457.21,6.329,oh he's already damaged to get the roll,0,1
1459.1,7.529,in extra one two three four oh five,0,1
1463.539,6.061,damaged five damaged it goes like this,0,1
1466.629,6.451,into his arm and like sticks through his,0,1
