start,duration,text,valence,arousal
212.19,3.96,unsent of the rocks right in the center,0,0
214.68,4.14,here it's a small it's a small black,0,0
216.15,4.38,hole looks like you have to hunched over,0,0
218.82,3.87,to get inside it's maybe only about 4,0,0
220.53,4.47,feet tall okay,0,0
222.69,3.72,all right walk up to where you're,0,0
225.0,5.04,walking we know once I need to be role,0,0
226.41,5.97,and just Nico roles an attack of,0,1
230.04,4.01,initiative attack initiative sorry,0,1
232.38,5.79,initiative in general Oh,0,1
234.05,6.37,let's see what did you roll seven so,0,1
238.17,4.83,what happens you see this green thing,0,1
240.42,4.86,you're next do you start walking next to,0,1
243.0,7.23,it and suddenly that little piece of,0,1
245.28,7.44,green explodes oh crap it explodes into,0,1
250.23,4.92,two tendrils that go casks and start,0,1
252.72,6.769,whipping at you one tries to strike you,0,1
255.15,8.91,does a 20 hit roll the critical yeah I,0,1
259.489,7.541,rolled to 20s I rolled to twenties,0,1
264.06,5.1,alright so Artie that's crazy so what,0,1
267.03,4.53,happens is that this little green thing,0,1
269.16,5.22,explodes into little tendrils whip at,0,1
271.56,6.96,you and have critical strikes Jesus,0,1
274.38,7.59,nobody dies like so one came inside the,0,1
278.52,5.91,castle you messed up this loss looks,0,1
281.97,6.57,like it explodes into these little arms,0,1
284.43,6.72,one deals you 14 points of damage the,0,1
288.54,5.31,next one explodes and deals you 14,0,1
291.15,6.08,points of damage it's necrotic damage,0,1
293.85,6.96,it's like I'll smash you in there just,0,1
297.23,6.07,28 points of damage then took away,0,1
300.81,4.14,almost all night we have five left do I,0,1
303.3,4.619,need to do a roll to see if I go,0,1
304.95,3.719,unconscious right now no don't worry,0,1
307.919,4.741,about that right now,0,1
308.669,6.961,it goes and it can't move okay it's,0,1
312.66,4.89,stuck to the rock it's your turn what do,0,1
315.63,6.6,you want to do Jesus Christ I step back,0,1
317.55,6.869,that you want anyway you might as well,0,1
322.23,5.58,just go it looks like that green stuff,0,1
324.419,4.561,is alive oh yeah okay well I'm gonna,0,1
327.81,3.45,light it on fire,0,1
328.98,6.12,I cast in my hand produce things chuck,0,1
331.26,8.999,it at it is is a,0,1
335.1,7.319,yes 1d8 fire damage 6 hi - you throw the,0,1
340.259,5.821,flame at it and it hits the fungus and,0,1
342.419,5.931,the six points of damage ignites it and,0,1
346.08,6.44,it just burns away and it's gone and,0,1
348.35,7.36,with that something else happens,0,1
352.52,8.29,rumbling within the rocks you hear the,0,1
355.71,7.23,sound and rock elemental bursts out of,0,1
360.81,5.79,the rocks goes into the ground and,0,1
362.94,6.81,burrows itself in only to pop out a few,0,1
366.6,5.789,feet away from the moss it burrowed into,0,1
369.75,6.66,the ground and came out and you can see,0,1
372.389,6.421,that it's covered in similar fungus,0,1
376.41,4.379,crazy green shed chicken - what just,0,1
378.81,6.979,attacked you everyone has to roll,0,1
380.789,5.0,initiative 15,0,1
386.08,7.33,6:14 LaRocca elemental comes out and,0,1
389.57,6.42,gets the jump on Niko and what it does,0,1
393.41,4.56,is looks at you and walks towards you,0,1
395.99,10.29,takes one big rock hand and swings at,0,1
397.97,12.12,you you does a 15 hit those the end of,0,1
406.28,7.08,no key it's got two attacks an 11,0,1
410.09,5.79,building hit another Rock big rock and,0,1
413.36,4.86,slope goes over it healing potions on I,0,1
415.88,8.49,do I just try just get the fuck outta ya,0,1
418.22,9.27,you gotta go you know disengage you can,0,1
424.37,8.22,do you can do bonus action if you cash,0,1
427.49,7.86,you Leila I'm our club sit in my holster,0,1
432.59,3.99,Mike level sir it's your turn you know,0,1
435.35,2.76,I'm pretty confident if we take this,0,1
436.58,3.42,Moss off this guy's in calm down this,0,1
438.11,4.56,little stone looks steamed before I go,0,1
440.0,4.8,in I'm just gonna yell out we know your,0,1
442.67,2.73,we know you're troubled we mean you no,0,1
444.8,3.24,harm,0,1
445.4,5.43,we just want to we want to get this Moss,0,1
448.04,5.43,off you we need help and C you need help,0,1
450.83,4.8,as well so here I come okay there comes,0,1
453.47,5.55,a big guy for a bit about to yell out as,0,1
455.63,7.11,you like to run it we're here to help,0,1
459.02,6.06,you so I'll help you a lot big guy you,0,1
462.74,6.41,know charge charge right and I'm gonna,0,1
465.08,7.26,swing at the first Moss in particular,0,1
469.15,5.19,yep so I'm charging in and I roll 12 to,0,1
472.34,4.77,attack the the moss in his left shoulder,0,1
474.34,4.51,does not hit you miss there's too many,0,1
477.11,4.26,like bumps of rock and stuff surrounding,0,1
478.85,5.37,it to like accurately hit that small,0,1
481.37,4.85,section of him balls you have time to,0,1
484.22,4.41,tax great all right so rolling again,0,1
486.22,5.15,another 12,0,1
488.63,4.93,it barely Nick's part of the rock next,0,1
491.37,4.68,that's kind of like that this fungus is,0,1
493.56,6.06,buried into and missus unfortunately,0,1
496.05,6.06,missus okay it's your turn my turn okay,0,1
499.62,6.18,I'm gonna go one two,0,1
502.11,5.76,uh-huh when I turn to him and I'm gonna,0,1
505.8,4.46,aim my arrow and I'm gonna shoot at the,0,1
507.87,5.49,one right on his head sounds good,0,1
510.26,5.529,natural 20 you roll a twenty one I,0,1
513.36,4.29,rolled a twenty nine twenty Maddie a,0,1
515.789,4.471,gnat eat one well then that's an obvious,0,1
517.65,5.25,hit okay so roll it you can deal double,0,1
520.26,4.88,damage the spore as well okay so I,0,1
522.9,12.24,rolled humble damage humble thing,0,1
525.14,13.18,alright so I roll to d8 + but I do 16,0,1
535.14,5.46,points of damage and you see the arrow,0,1
538.32,4.62,it goes in this is the rock and this is,0,1
540.6,5.34,the fungus and your arrow goes right in,0,1
542.94,7.38,between it and goes and scrapes its,0,1
545.94,7.44,clean off and this piece of fungus,0,1
550.32,7.139,it flies about this far watch out it's,0,1
553.38,6.959,angry fungus now you can see that when,0,1
557.459,6.721,the arrow hits the fungus it it like,0,1
560.339,6.931,twitches and go like it explodes in like,0,1
564.18,6.9,anger I have another attack yo then I'm,0,1
567.27,6.87,going to take another two steps this way,0,1
571.08,6.35,draw another arrow shoot again go for it,0,1
574.14,8.91,so you can hit it,0,1
577.43,9.279,14 and it not good enough miss the the,0,1
583.05,6.84,Cobalts and Olga are standing behind you,0,1
586.709,3.841,ready to fight and they turn and they,0,1
589.89,2.49,saige,0,1
590.55,4.19,should we move in we can help take care,0,1
592.38,4.56,of the spores and the lizards are like,0,1
594.74,3.51,they they kind of get what to do,0,1
596.94,5.19,I think the lizard should hold back,0,1
598.25,7.0,lizards in fact Olga move in after I,0,1
602.13,5.61,don't lizards do just chill alright so,0,1
605.25,4.98,the earth elemental super pissed off now,0,1
607.74,6.12,C's brand in its path and it takes one,0,1
610.23,7.56,arm it's still raging swings with up arm,0,1
613.86,7.11,does a 22 hit 22 it yes and it swings,0,1
617.79,7.109,with its other arm and 11 doesn't hit,0,1
620.97,7.95,that's for sure one of the great huge,0,1
624.899,5.331,arms comes down and hits you and deals,0,1
628.92,4.32,you 15 points of damage,0,1
630.23,5.109,okay it's a giant piece of rock just,0,1
633.24,3.9,slamming into you now it's no Keith,0,1
635.339,3.931,there take a couple steps backs I'm,0,1
637.14,4.59,pretty hurt I think my legs broken,0,1
639.27,5.7,sudden maybe not actually I can move up,0,1
641.73,6.99,my full speed still apparently 5 10 15,0,1
644.97,6.119,20 25 I'll just walk her down here by,0,1
648.72,4.72,the street you are in so far away I'm,0,1
651.089,7.061,still within six feet of the case,0,1
653.44,5.97,Coggins tango ah this big five-foot big,0,1
658.15,3.87,flaming spear lice and fire and then I,0,1
659.41,6.15,move it and goes sweeping across and,0,1
662.02,4.56,hits this creature and the other,0,1
665.56,2.4,creatures that are on this creature,0,1
666.58,3.78,think it's going to roll it into my,0,1
667.96,5.61,damage that my damage versus dexterity,0,1
670.36,8.96,2d6 so I'm it's the dexterity check,0,1
673.57,7.34,against your damage yeah so eight ten,0,1
679.32,4.21,Bren sir,0,1
680.91,4.24,alright so it still has there's no moss,0,1
683.53,3.6,in its head and there's moss on a chisel,0,1
685.15,4.32,orders there's a piece of moss on its,0,1
687.13,5.43,back and there's a piece of this more of,0,1
689.47,6.42,a fungus it's on this one's leg marmots,0,1
692.56,7.92,back so I'm going to take a swing at the,0,1
695.89,7.92,at the one on it like with a swing of,0,1
700.48,9.84,twenty one hit you'll damage to it,0,1
703.81,9.93,though damage is 1111 you hit it you,0,1
710.32,7.26,physically hit the moss and you knock,0,1
713.74,7.29,off everything except a single strand it,0,1
717.58,9.21,is barely dangling on if I don't act the,0,1
721.03,7.26,same mosey on twelve is the Miss,0,1
726.79,5.28,unfortunately yeah all right I'm gonna,0,1
728.29,7.32,stay where I am stronger their own shoot,0,1
732.07,7.38,you're right fire dang 12 is obviously,0,1
735.61,6.39,Oh miss miss I'm gonna say I'm gonna,0,1
739.45,4.59,shoot again come on come on,0,1
742.0,2.61,Gary there you go that's what I'm,0,1
744.04,3.9,talking about,0,1
744.61,4.5,uh 28 yeah that's it it was a wine you,0,1
747.94,2.46,don't even need a roll damage because,0,1
749.11,3.18,it's got one left,0,1
750.4,4.41,so you can get more than one hope you,0,1
752.29,3.81,got a one-way well no known you need to,0,1
754.81,2.85,technically get two because it's got,0,1
756.1,4.23,damage resistance that's against,0,1
757.66,4.59,anything that's not fire pretty much so,0,1
760.33,2.91,real 12 ei last arrows do that little,0,1
762.25,6.15,thread that I was hanging am i there,0,1
763.24,9.3,look that's right through saying so ever,0,1
768.4,6.84,and that little piece of angry moss gets,0,1
772.54,6.03,flung way out there this really hard to,0,1
775.24,7.41,take off I glued it on and it's knocked,0,1
778.57,5.76,off and the elemental was it looks like,0,1
782.65,5.16,it's fighting against stuff that start,0,1
784.33,6.06,to it back up one and my turn,0,1
787.81,4.32,technically would be like always turned,0,1
790.39,3.66,she's been waiting for you to move you,0,1
792.13,3.48,Nico said move forward when I move,0,1
794.05,4.31,forward you nicely and backward after I,0,1
795.61,5.31,moved oh well she got that confused,0,1
798.36,3.97,she's moving up but just keeping her,0,1
800.92,3.96,distance holding her acts in a very,0,1
802.33,5.28,threatening fashion great this she's,0,1
804.88,3.99,putting back to mr. elemental and he,0,1
807.61,7.5,takes one artist she got an older,0,1
808.87,7.38,between miss you duck I don't know did,0,1
815.11,2.25,he doc I got it,0,1
816.25,6.06,you probably docked and it takes the,0,1
817.36,9.09,other hand jump over it 18 hit 18 to hit,0,1
822.31,7.62,oh the big brown hand comes in and goes,0,1
826.45,6.27,like this across his face ouch,0,1
829.93,6.48,do you know open palm six points of,0,1
832.72,5.45,damage so soon in the mouth he gasped,0,1
836.41,5.63,like you all the other characters like,0,1
838.17,3.87,arrows like bran bad,0,1
843.23,4.08,it's okay you're sick yes I'll heal you,0,1
846.35,3.21,I'm more than nothing,0,1
847.31,3.36,it sounds good all right elemental ends,0,1
849.56,3.33,its turn okay,0,1
850.67,8.18,Dexter you save person 16 to see if,0,1
852.89,5.96,things burn 16 it is 16 coming right up,0,1
858.88,6.67,six and so it gets caught in your,0,1
863.78,4.77,flaming sphere and starts burning it's,0,1
865.55,5.97,back it's like ah it's not it's an,0,1
868.55,9.51,elemental this time just like seven,0,1
871.52,9.24,points - and the four lights on fire and,0,1
878.06,7.32,just tiny little embers of the blow away,0,1
880.76,7.77,in the wind and suddenly the old mental,1,0
885.38,5.82,goals are wonderful and it just like,1,0
888.53,5.43,falls on its knees and just sits there,1,0
891.2,5.81,still I move this here or to this fungus,1,0
893.96,6.0,right there on the stone it just,1,0
897.01,6.16,shrivels up and continue that to the,1,0
899.96,5.55,next fungus perception check anymore,1,0
903.17,4.77,fungus you have a slim piece down there,1,0
905.51,4.29,all the one blend out my eyes some,1,0
907.94,3.99,fungus got in my eye again tell them,1,0
909.8,5.67,just rib it of all a fungus that's,1,0
911.93,6.36,around their claim wall flames hair goes,1,0
915.47,6.53,out right guys other one you should look,1,0
918.29,7.89,to make sure right like I'm like fungus,1,0
922.0,6.73,sticking up at 17 no fungus to be see,1,0
926.18,5.01,there's a fungus right on your head now,1,0
928.73,5.4,Johnny there's nothing right how did I,1,0
931.19,4.77,fail so bad I sit down and know the rock,1,0
934.13,4.08,elemental was just started over he's,1,0
935.96,3.75,just like cool I'm gonna get rest and,1,0
938.21,3.48,heal himself and shit I'm gonna cast,1,0
939.71,4.35,cute well I'm feeling chillon to this,1,0
941.69,4.41,well I'm just hop up oh Sh how to push,1,0
944.06,4.23,pop like this or shave off like to,1,0
946.1,3.72,poaches honestly just what I'm gonna do,1,0
948.29,6.03,this one too,1,0
949.82,7.62,I walk up to the earth elemental I slip,1,0
954.32,6.03,off my glove mm-hmm and I placed my hand,1,0
957.44,5.79,slowly on top of it we do that what do I,1,0
960.35,4.59,feel it's like warm it's like warm rock,1,0
963.23,3.57,it's just like it's just like slowly,1,0
964.94,5.49,shifting just like a very much you're,1,0
966.8,5.43,scraping of rocks I'm just gonna go like,1,0
970.43,3.69,this and kind of pet it a little bit it,1,0
972.23,6.93,goes like this toes and it looks up and,1,0
974.12,8.25,sees you right knee I lie back it stands,1,0
979.16,6.2,up back tall and sits there lumbering I,1,0
982.37,6.2,go and since it's come here to help you,1,0
985.36,5.26,and it basically looks at you and nods,1,0
988.57,5.56,it sounds like boulders just like,1,0
990.62,6.57,cracking and just this deep stone movie,1,0
994.13,5.4,a this guy seems pretty chill yeah well,1,0
997.19,4.35,yeah he does now I look oh hey ticket,1,0
999.53,8.67,ACK and they're like I don't want to do,1,0
1001.54,10.32,okay coming up hey you know what this,1,0
1008.2,8.07,thing is they're like they look at each,1,0
1011.86,6.69,other I know it pretty much what I,1,0
1016.27,4.2,figured taking tack would contribute all,1,0
1018.55,5.16,right good old chicken back I'm gonna,1,0
1020.47,5.61,come up to it also while I drink to my,1,0
1023.71,4.47,health potions um not doing very well so,1,0
1026.08,4.86,by the way I'm doing okay there's an,1,0
1028.18,7.22,army moving towards my home tree towards,1,0
1030.94,4.46,our families right now are you with us,1,0
1037.02,4.96,that's one more time great I'll do an,1,0
1039.699,3.451,intro Texas trying to check out to,1,0
1041.98,2.43,understand more about this earth about,1,0
1043.15,5.22,elements I've never encountered one,1,0
1044.41,5.97,before so natural twenty well it's an,1,0
1048.37,5.13,earth elemental large creature it's,1,0
1050.38,4.71,neutral alignment can do things that are,1,0
1053.5,3.99,evil have commanded does things for good,1,0
1055.09,5.85,have persuaded it walks as fast is it,1,0
1057.49,7.56,burrows it can move underground as fast,1,0
1060.94,5.49,as it wants at 30 feet what it magic is,1,0
1065.05,3.93,putting keeping them together magic,1,0
1066.43,6.36,keeps him together he was born of,1,0
1068.98,7.02,wizards eons ago they do not exist in,1,0
1072.79,5.61,nature they are only created from magic,1,0
1076.0,4.83,it's vulnerable to like electricity and,1,0
1078.4,4.23,stuff like that but pretty much,1,0
1080.83,2.76,everything else buzzing and piercing,1,0
1082.63,2.79,slashing everything it's got a,1,0
1083.59,5.07,resistance because it's made out of rock,1,0
1085.42,6.9,what are we going to name it name it,1,0
1088.66,7.62,also in maybe another situation you,1,0
1092.32,8.0,could imagine this thing plowing through,1,0
1096.28,7.23,buildings in fact it's a siege monster,1,0
1100.32,6.07,that's how it deals double damage to,1,0
1103.51,5.79,structures basically okay um so it's,1,0
1106.39,5.91,pretty cool guy he says he looks great,1,0
1109.3,4.86,come on why exactly yeah I think I,1,0
1112.3,4.08,should probably jog back to my tree real,1,0
1114.16,4.8,quick and just like patch myself on the,1,0
1116.38,4.98,ground fast what how many what are you,1,0
1118.96,4.32,add I Katie now 233 here whenever yours,1,0
1121.36,4.47,have another potion I'll give you one of,1,0
1123.28,6.44,my potion oh thank you it is a 2d four,1,0
1125.83,6.41,plus two great bottoms up,1,0
1129.72,4.59,dude max roll,1,0
1132.24,3.51,nice made mason made use of that potion,1,0
1134.31,4.38,even like drizzle something about you,1,0
1135.75,4.26,know wonder is this some we're gonna,1,0
1138.69,4.71,move let's do it,1,0
1140.01,6.42,so with that you guys leave the cave,1,0
1143.4,6.18,that bear the beast creature okay which,1,0
1146.43,4.77,I am actually it is my favorite enemies,1,0
1149.58,2.22,is beast so I could actually track it,1,0
1151.2,3.18,myself,1,0
1151.8,3.48,oh shoot which I'm actually gonna do oh,1,0
1154.38,2.82,shoot,1,0
1155.28,5.93,I get advantage on rules for tracking,1,0
1157.2,6.69,any beast glad I have favor yeah maker,1,0
1161.21,5.47,nineteen oh my name's are relative to,1,0
1163.89,4.5,track where this thing might be no,1,0
1166.68,3.24,surprise here what do you have a good,1,0
1168.39,4.44,feeling it's in this part of the forest,1,0
1169.92,4.56,right here you can sense that there's,1,0
1172.83,5.19,something there you just can't see it,1,0
1174.48,5.28,let's let's fan out and try to see see,1,0
1178.02,4.23,if we can find you I have those guys,1,0
1179.76,4.95,from like hex hexed or whatever were you,1,0
1182.25,4.89,know expendable but man these lizards I,1,0
1184.71,4.71,all these guys to die dude take it,1,0
1187.14,4.74,they're like my pokemons they're like,1,0
1189.42,4.11,Mike don't call my almost like children,1,0
1191.88,4.38,you're almost like pokin me go you,1,0
1193.53,4.86,already you have to get children to,1,0
1196.26,4.92,puppy they're like you're like mighty,1,0
1198.39,5.01,hunter bike your other like children,1,0
1201.18,3.96,these other kills in that over you were,1,0
1203.4,3.27,placed attune I think me I think,1,0
1205.14,4.05,nobody's got a complex going on like,1,0
1206.67,7.1,this is are you gonna judge me are you,1,0
1209.19,7.44,gonna judge me for what happened no no,1,0
1213.77,4.54,climb a tree son this guy doing monkeys,1,0
1216.63,2.46,gonna climb a tree oh go go check out,1,0
1218.31,2.22,over here,0,0
1219.09,3.36,I think I dragged on a look around sure,0,0
1220.53,5.67,yeah it's gonna look around too,0,0
1222.45,4.89,that's all all role perceptions anyways,0,0
1226.2,3.72,we'll use your eyeballs,0,0
1227.34,5.009,let's see use my eyeballs here I got,0,0
1229.92,7.349,three nineteen plus a,0,0
1232.349,4.92,for some of the f4 so 23 Oh,0,0
1238.739,3.581,more than just a couple muscles here,0,0
1240.789,3.21,guys okay,0,0
1242.32,4.709,you see a lumber use your strong steel,0,0
1243.999,6.15,zombies in the forest,0,0
1247.029,6.99,well I think it's big look we hear,0,0
1250.149,5.16,footsteps and it just and that's you see,0,0
1254.019,4.86,you see it there it's pretty far away,0,0
1255.309,6.72,but that guy was pretty big what guys I,0,0
1258.879,4.41,saw I saw a big bear-like creature it,0,0
1262.029,3.24,had to be at least 20 feet tall,0,0
1263.289,4.05,you saw it I saw it for a second it just,0,0
1265.269,3.54,between some trees it was gone it was,0,0
1267.339,1.861,right over right over there right over,0,0
1268.809,4.53,there,0,0
1269.2,6.089,yeah I'm gonna I'm gonna run over run,0,0
1273.339,3.21,over and the Chuck's still a lot of look,0,0
1275.289,4.2,I think I'm gonna look at the ground I'm,0,0
1276.549,4.98,gonna use a nature truck to kind of like,0,0
1279.489,4.77,see just try to look for its prints,0,0
1281.529,6.06,we're drink one more health potion not a,0,0
1284.259,5.07,bad mood day does matter cuz it,0,0
1287.589,5.97,critically failed it bumped into the,0,0
1289.329,7.92,street and it seen rocks knowledge,0,0
1293.559,7.261,nature character 17 look what is that,0,0
1297.249,6.02,did usually ended up it's it's an owl,0,0
1300.82,6.539,bear that's right it's the weirdest most,0,0
1303.269,7.63,screwed up dumb creature in D&D I don't,0,0
1307.359,5.28,know until I got this miniature I didn't,0,0
1310.899,3.6,fully understand why that's an owl bear,0,0
1312.639,3.42,miniature it's an owl bear it's a bear,0,0
1314.499,4.56,with an owl head with feathers and,0,0
1316.059,4.381,Center fur it seems to be avoiding you,0,0
1319.059,2.73,guys you've tracked it down but it,0,0
1320.44,2.729,doesn't seem to like really want to,0,0
1321.789,4.74,engage you it's just kind of a beast of,0,0
1323.169,5.82,the wild there's a lot to it there's no,0,0
1326.529,4.26,reason to hide there's no reason to be,0,0
1328.989,3.54,afraid guys your mother looks at you and,0,0
1330.789,4.05,just keeps walking its Beast it's an,0,0
1332.529,4.59,animal does not speak common the druid,0,0
1334.839,4.641,did tell us I'm gonna speak I was wrong,0,0
1337.119,3.8,arms down confronted,0,0
1339.48,2.76,just kidding I'd let see the banner,0,0
1340.919,2.701,right you're right but you're right,0,0
1342.24,3.87,you're right you say brands say that as,0,0
1343.62,3.57,I said fastest girl I stopped brand I,0,0
1346.11,4.11,think you're up man,0,0
1347.19,4.349,yeah I really up I can I get it so me,0,0
1350.22,3.059,and we can take so what is it I mean I,0,0
1351.539,4.051,take my armor here if you come up with,0,0
1353.279,4.26,me I can help you take her okay come,0,0
1355.59,4.38,over yummy let's let's have her like,0,0
1357.539,8.671,let's have a TomTom go in there,0,0
1359.97,8.459,we're not naming him tom Jack and Tom,0,0
1366.21,4.53,Tom come on Tom times made of rock he's,0,0
1368.429,2.761,basically a total teacher look what you,0,0
1370.74,2.189,started,0,0
1371.19,6.14,I didn't pick and he picked it it's a,0,0
1372.929,6.421,sweet no key with a 19-4 deception on,0,0
1377.33,3.55,Damien Oh a straight of light interion,0,0
1379.35,2.699,telling that tum tum pick the name tum,0,0
1380.88,3.63,tum how do you pick it,0,0
1382.049,4.35,what do you do I mean I was walking next,0,0
1384.51,4.95,to him and I said hey what's up he said,0,0
1386.399,4.351,I said what was your name Tom times I,0,0
1389.46,6.179,tell them to I'm like oh cool,0,0
1390.75,8.639,oh my perception against it hmm I got a,0,0
1395.639,7.951,11 yeah all right well instead at home,0,0
1399.389,7.741,Tom yeah it's a name Tom too weird I,0,0
1403.59,5.069,guess yeah I guess they have names it's,0,0
1407.13,3.179,weird yeah me I guess everything amazed,0,0
1408.659,5.52,all right Oh go hater,0,0
1410.309,9.031,hey hey Tom Tom come over here buddy,0,0
1414.179,7.651,and it just goes in the ground and then,0,0
1419.34,5.25,up from the ground behind you and,0,0
1421.83,7.14,standing there see that thing over there,0,0
1424.59,9.03,that weird-looking thing over there,0,0
1428.97,6.69,no no see that thing over there go see,0,0
1433.62,6.3,what it wants it might try to punch you,0,0
1435.66,7.53,just put you back it goes like this code,0,0
1439.92,6.57,gray hmm we don't really want him to,0,0
1443.19,4.77,start hitting them yeah we do it just,0,0
1446.49,2.55,wants a feat of strength you want it,0,0
1447.96,3.78,wants to test us,0,0
1449.04,4.65,all right brand you got 32 inch biceps,0,0
1451.74,7.32,it's basically the same size is sometime,0,0
1453.69,7.98,yeah so all right no guys I'm gonna,0,0
1459.06,6.3,wrestle this out there cool can be your,0,0
1461.67,6.6,coach all right I'm gonna go over my sir,0,0
1465.36,5.94,I'm buckling like oh yeah I'm ugly I'm,0,0
1468.27,6.09,taking off his heavy plate armor ready,0,0
1471.3,4.68,for this get all greased up like I'm,0,0
1474.36,4.08,looking like I want to wrestle all right,0,0
1475.98,4.89,and it looks at you and now that you're,0,0
1478.44,4.83,not wearing any like glinting metal or,0,0
1480.87,5.64,anything like that it it slows its pace,0,0
1483.27,5.25,and starts to step side to side like it,0,0
1486.51,3.84,might want to attack you or something,0,0
1488.52,3.71,like that but kind of you're not sure,0,0
1490.35,4.56,what its gonna do but it's kind of,0,0
1492.23,6.06,certainly has its targets on you now,0,0
1494.91,7.44,that you disarmed okay roll perception,0,0
1498.29,6.07,with a with a 16 she's kind of see like,0,0
1502.35,5.13,what kind of style fire it might be it's,0,0
1504.36,5.31,gonna jump on you and try and like pin,0,0
1507.48,4.53,you and strangle you and knock you out,0,0
1509.67,5.25,and you got to do that first so move in,0,0
1512.01,4.68,here and keeps facing you it doesn't,0,0
1514.92,3.57,move you're gonna roll initiative and,0,1
1516.69,6.48,it's rolling initiative against you it's,0,1
1518.49,7.05,on initiative is a AEL time well you,0,1
1523.17,4.77,beat it you get the first move I'm,0,1
1525.54,3.99,moving in here and I'm gonna grab try to,0,1
1527.94,3.95,grapple and grapple them down into the,0,1
1529.53,5.34,ground here all right you're rolling,0,1
1531.89,5.28,against tens roll right now okay so I,0,1
1534.87,5.94,roll a little strength check go for it,0,1
1537.17,6.31,23 oh my god you ace it right away you,0,1
1540.81,4.59,grab it and it's grappled and what how,0,1
1543.48,4.02,come what kind of grapple this is like,0,1
1545.4,4.08,see I got him I'm moving in here last I,0,1
1547.5,3.72,go and I grab them kind of like get them,0,1
1549.48,2.34,over money just boom right down to the,0,1
1551.22,2.639,ground,0,1
1551.82,3.78,Teddy's on the ground huh yeah if you're,0,1
1553.859,3.3,holding it and this huge thing he's like,0,1
1555.6,4.139,riding on top of this thing that's four,0,1
1557.159,4.38,times of Sergeant Andy he's on the,0,1
1559.739,5.13,ground like moving trying to break free,0,1
1561.539,4.83,got hit a mine got alright I'm gonna get,0,1
1564.869,2.94,a rivet blue my arms are up around the,0,1
1566.369,2.94,neck area here trying to trying to get,0,1
1567.809,3.75,him into a submission you got it you got,0,1
1569.309,4.23,it alright it's it's turn it's doing its,0,1
1571.559,8.07,gonna try and break free rule against me,0,1
1573.539,11.52,again oh I got a nineteen you keep,0,1
1579.629,7.11,holding them down it's back to you gets,0,1
1585.059,3.21,back to your turn it's just I can't do,0,1
1586.739,3.12,anything you're holding it down it's,0,1
1588.269,2.76,your turn I'm locked in I've got him,0,1
1589.859,3.06,around the neck I've got him in a good,0,1
1591.029,6.39,place here hold on and say hey we need,0,1
